file_name,emotion,intensity,gender,statement,duration,augmentation
03-01-06-02-02-01-06__traffic.wav,fearful,strong,female,Dogs are sitting by the door,3.7370625,traffic
03-01-06-02-02-01-06__keyboard.wav,fearful,strong,female,Dogs are sitting by the door,3.7370625,keyboard
03-01-06-02-02-01-06__crowd.wav,fearful,strong,female,Dogs are sitting by the door,3.7370625,crowd
03-01-06-02-02-01-06__indoor.wav,fearful,strong,female,Dogs are sitting by the door,3.7370625,indoor
03-01-06-01-01-01-06__traffic.wav,fearful,normal,female,Kids are talking by the door,3.6369583333333337,traffic
03-01-06-01-01-01-06__wind.wav,fearful,normal,female,Kids are talking by the door,3.6369583333333337,wind
03-01-06-01-01-01-06__rain.wav,fearful,normal,female,Kids are talking by the door,3.6369583333333337,rain
03-01-06-01-01-01-06__crowd.wav,fearful,normal,female,Kids are talking by the door,3.6369583333333337,crowd
03-01-06-01-01-01-12__crowd.wav,fearful,normal,female,Kids are talking by the door,3.4034166666666668,crowd
03-01-06-01-01-01-12__wind.wav,fearful,normal,female,Kids are talking by the door,3.4034166666666668,wind
03-01-06-01-01-01-12__indoor.wav,fearful,normal,female,Kids are talking by the door,3.4034166666666668,indoor
03-01-06-01-01-01-12__keyboard.wav,fearful,normal,female,Kids are talking by the door,3.4034166666666668,keyboard
03-01-06-01-01-01-16__keyboard.wav,fearful,normal,female,Kids are talking by the door,3.7036875,keyboard
03-01-06-01-01-01-16__crowd.wav,fearful,normal,female,Kids are talking by the door,3.7036875,crowd
03-01-06-01-01-01-16__wind.wav,fearful,normal,female,Kids are talking by the door,3.7036875,wind
03-01-06-01-01-01-16__rain.wav,fearful,normal,female,Kids are talking by the door,3.7036875,rain
03-01-06-01-01-01-02__traffic.wav,fearful,normal,female,Kids are talking by the door,3.636979166666667,traffic
03-01-06-01-01-01-02__indoor.wav,fearful,normal,female,Kids are talking by the door,3.636979166666667,indoor
03-01-06-01-01-01-02__crowd.wav,fearful,normal,female,Kids are talking by the door,3.636979166666667,crowd
03-01-06-01-01-01-02__rain.wav,fearful,normal,female,Kids are talking by the door,3.636979166666667,rain
03-01-06-02-02-01-02__indoor.wav,fearful,strong,female,Dogs are sitting by the door,3.6036041666666665,indoor
03-01-06-02-02-01-02__wind.wav,fearful,strong,female,Dogs are sitting by the door,3.6036041666666665,wind
03-01-06-02-02-01-02__keyboard.wav,fearful,strong,female,Dogs are sitting by the door,3.6036041666666665,keyboard
03-01-06-02-02-01-02__rain.wav,fearful,strong,female,Dogs are sitting by the door,3.6036041666666665,rain
03-01-06-02-02-01-16__keyboard.wav,fearful,strong,female,Dogs are sitting by the door,3.536854166666666,keyboard
03-01-06-02-02-01-16__indoor.wav,fearful,strong,female,Dogs are sitting by the door,3.536854166666666,indoor
03-01-06-02-02-01-16__wind.wav,fearful,strong,female,Dogs are sitting by the door,3.536854166666666,wind
03-01-06-02-02-01-16__rain.wav,fearful,strong,female,Dogs are sitting by the door,3.536854166666666,rain
03-01-06-01-02-01-22__traffic.wav,fearful,normal,female,Dogs are sitting by the door,3.670333333333333,traffic
03-01-06-01-02-01-22__rain.wav,fearful,normal,female,Dogs are sitting by the door,3.670333333333333,rain
03-01-06-01-02-01-22__wind.wav,fearful,normal,female,Dogs are sitting by the door,3.670333333333333,wind
03-01-06-01-02-01-22__crowd.wav,fearful,normal,female,Dogs are sitting by the door,3.670333333333333,crowd
03-01-06-02-01-01-22__indoor.wav,fearful,strong,female,Kids are talking by the door,3.5702291666666666,indoor
03-01-06-02-01-01-22__wind.wav,fearful,strong,female,Kids are talking by the door,3.5702291666666666,wind
03-01-06-02-01-01-22__traffic.wav,fearful,strong,female,Kids are talking by the door,3.5702291666666666,traffic
03-01-06-02-01-01-22__rain.wav,fearful,strong,female,Kids are talking by the door,3.5702291666666666,rain
03-01-03-01-02-01-12__traffic.wav,happy,normal,female,Dogs are sitting by the door,3.5035,traffic
03-01-03-01-02-01-12__rain.wav,happy,normal,female,Dogs are sitting by the door,3.5035,rain
03-01-03-01-02-01-12__crowd.wav,happy,normal,female,Dogs are sitting by the door,3.5035,crowd
03-01-03-01-02-01-12__wind.wav,happy,normal,female,Dogs are sitting by the door,3.5035,wind
03-01-03-01-02-01-06__wind.wav,happy,normal,female,Dogs are sitting by the door,3.470125,wind
03-01-03-01-02-01-06__traffic.wav,happy,normal,female,Dogs are sitting by the door,3.470125,traffic
03-01-03-01-02-01-06__crowd.wav,happy,normal,female,Dogs are sitting by the door,3.470125,crowd
03-01-03-01-02-01-06__rain.wav,happy,normal,female,Dogs are sitting by the door,3.470125,rain
03-01-04-01-02-01-16__keyboard.wav,sad,normal,female,Dogs are sitting by the door,3.4034166666666668,keyboard
03-01-04-01-02-01-16__wind.wav,sad,normal,female,Dogs are sitting by the door,3.4034166666666668,wind
03-01-04-01-02-01-16__traffic.wav,sad,normal,female,Dogs are sitting by the door,3.4034166666666668,traffic
03-01-04-01-02-01-16__crowd.wav,sad,normal,female,Dogs are sitting by the door,3.4034166666666668,crowd
03-01-04-01-02-01-02__rain.wav,sad,normal,female,Dogs are sitting by the door,3.7370625,rain
03-01-04-01-02-01-02__wind.wav,sad,normal,female,Dogs are sitting by the door,3.7370625,wind
03-01-04-01-02-01-02__keyboard.wav,sad,normal,female,Dogs are sitting by the door,3.7370625,keyboard
03-01-04-01-02-01-02__traffic.wav,sad,normal,female,Dogs are sitting by the door,3.7370625,traffic
03-01-04-02-01-01-02__keyboard.wav,sad,strong,female,Kids are talking by the door,3.7370833333333335,keyboard
03-01-04-02-01-01-02__rain.wav,sad,strong,female,Kids are talking by the door,3.7370833333333335,rain
03-01-04-02-01-01-02__traffic.wav,sad,strong,female,Kids are talking by the door,3.7370833333333335,traffic
03-01-04-02-01-01-02__wind.wav,sad,strong,female,Kids are talking by the door,3.7370833333333335,wind
03-01-04-02-01-01-16__crowd.wav,sad,strong,female,Kids are talking by the door,3.7370625,crowd
03-01-04-02-01-01-16__keyboard.wav,sad,strong,female,Kids are talking by the door,3.7370625,keyboard
03-01-04-02-01-01-16__traffic.wav,sad,strong,female,Kids are talking by the door,3.7370625,traffic
03-01-04-02-01-01-16__rain.wav,sad,strong,female,Kids are talking by the door,3.7370625,rain
03-01-03-02-01-01-06__keyboard.wav,happy,strong,female,Kids are talking by the door,3.5035,keyboard
03-01-03-02-01-01-06__crowd.wav,happy,strong,female,Kids are talking by the door,3.5035,crowd
03-01-03-02-01-01-06__indoor.wav,happy,strong,female,Kids are talking by the door,3.5035,indoor
03-01-03-02-01-01-06__traffic.wav,happy,strong,female,Kids are talking by the door,3.5035,traffic
03-01-03-02-01-01-12__keyboard.wav,happy,strong,female,Kids are talking by the door,4.204208333333334,keyboard
03-01-03-02-01-01-12__wind.wav,happy,strong,female,Kids are talking by the door,4.204208333333334,wind
03-01-03-02-01-01-12__traffic.wav,happy,strong,female,Kids are talking by the door,4.204208333333334,traffic
03-01-03-02-01-01-12__crowd.wav,happy,strong,female,Kids are talking by the door,4.204208333333334,crowd
03-01-04-01-01-01-22__wind.wav,sad,normal,female,Kids are talking by the door,3.6036041666666665,wind
03-01-04-01-01-01-22__crowd.wav,sad,normal,female,Kids are talking by the door,3.6036041666666665,crowd
03-01-04-01-01-01-22__indoor.wav,sad,normal,female,Kids are talking by the door,3.6036041666666665,indoor
03-01-04-01-01-01-22__rain.wav,sad,normal,female,Kids are talking by the door,3.6036041666666665,rain
03-01-04-02-02-01-22__traffic.wav,sad,strong,female,Dogs are sitting by the door,3.7370833333333335,traffic
03-01-04-02-02-01-22__indoor.wav,sad,strong,female,Dogs are sitting by the door,3.7370833333333335,indoor
03-01-04-02-02-01-22__rain.wav,sad,strong,female,Dogs are sitting by the door,3.7370833333333335,rain
03-01-04-02-02-01-22__crowd.wav,sad,strong,female,Dogs are sitting by the door,3.7370833333333335,crowd
03-01-04-02-02-01-23__rain.wav,sad,strong,male,Dogs are sitting by the door,3.9372708333333337,rain
03-01-04-02-02-01-23__traffic.wav,sad,strong,male,Dogs are sitting by the door,3.9372708333333337,traffic
03-01-04-02-02-01-23__indoor.wav,sad,strong,male,Dogs are sitting by the door,3.9372708333333337,indoor
03-01-04-02-02-01-23__wind.wav,sad,strong,male,Dogs are sitting by the door,3.9372708333333337,wind
03-01-04-01-01-01-23__keyboard.wav,sad,normal,male,Kids are talking by the door,3.6036041666666665,keyboard
03-01-04-01-01-01-23__traffic.wav,sad,normal,male,Kids are talking by the door,3.6036041666666665,traffic
03-01-04-01-01-01-23__wind.wav,sad,normal,male,Kids are talking by the door,3.6036041666666665,wind
03-01-04-01-01-01-23__crowd.wav,sad,normal,male,Kids are talking by the door,3.6036041666666665,crowd
03-01-03-02-01-01-13__rain.wav,happy,strong,male,Kids are talking by the door,3.4367708333333336,rain
03-01-03-02-01-01-13__crowd.wav,happy,strong,male,Kids are talking by the door,3.4367708333333336,crowd
03-01-03-02-01-01-13__traffic.wav,happy,strong,male,Kids are talking by the door,3.4367708333333336,traffic
03-01-03-02-01-01-13__wind.wav,happy,strong,male,Kids are talking by the door,3.4367708333333336,wind
03-01-03-02-01-01-07__keyboard.wav,happy,strong,male,Kids are talking by the door,4.104104166666667,keyboard
03-01-03-02-01-01-07__traffic.wav,happy,strong,male,Kids are talking by the door,4.104104166666667,traffic
03-01-03-02-01-01-07__wind.wav,happy,strong,male,Kids are talking by the door,4.104104166666667,wind
03-01-03-02-01-01-07__rain.wav,happy,strong,male,Kids are talking by the door,4.104104166666667,rain
03-01-04-02-01-01-17__keyboard.wav,sad,strong,male,Kids are talking by the door,3.670333333333333,keyboard
03-01-04-02-01-01-17__traffic.wav,sad,strong,male,Kids are talking by the door,3.670333333333333,traffic
03-01-04-02-01-01-17__crowd.wav,sad,strong,male,Kids are talking by the door,3.670333333333333,crowd
03-01-04-02-01-01-17__wind.wav,sad,strong,male,Kids are talking by the door,3.670333333333333,wind
03-01-04-02-01-01-03__keyboard.wav,sad,strong,male,Kids are talking by the door,3.7704375,keyboard
03-01-04-02-01-01-03__crowd.wav,sad,strong,male,Kids are talking by the door,3.7704375,crowd
03-01-04-02-01-01-03__indoor.wav,sad,strong,male,Kids are talking by the door,3.7704375,indoor
03-01-04-02-01-01-03__traffic.wav,sad,strong,male,Kids are talking by the door,3.7704375,traffic
03-01-04-01-02-01-03__wind.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,wind
03-01-04-01-02-01-03__crowd.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,crowd
03-01-04-01-02-01-03__keyboard.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,keyboard
03-01-04-01-02-01-03__traffic.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,traffic
03-01-04-01-02-01-17__rain.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,rain
03-01-04-01-02-01-17__wind.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,wind
03-01-04-01-02-01-17__crowd.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,crowd
03-01-04-01-02-01-17__keyboard.wav,sad,normal,male,Dogs are sitting by the door,3.5702291666666666,keyboard
03-01-03-01-02-01-07__wind.wav,happy,normal,male,Dogs are sitting by the door,3.403395833333333,wind
03-01-03-01-02-01-07__crowd.wav,happy,normal,male,Dogs are sitting by the door,3.403395833333333,crowd
03-01-03-01-02-01-07__rain.wav,happy,normal,male,Dogs are sitting by the door,3.403395833333333,rain
03-01-03-01-02-01-07__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.403395833333333,indoor
03-01-03-01-02-01-13__rain.wav,happy,normal,male,Dogs are sitting by the door,3.1364791666666667,rain
03-01-03-01-02-01-13__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.1364791666666667,indoor
03-01-03-01-02-01-13__wind.wav,happy,normal,male,Dogs are sitting by the door,3.1364791666666667,wind
03-01-03-01-02-01-13__keyboard.wav,happy,normal,male,Dogs are sitting by the door,3.1364791666666667,keyboard
03-01-06-02-01-01-23__traffic.wav,fearful,strong,male,Kids are talking by the door,3.5702291666666666,traffic
03-01-06-02-01-01-23__rain.wav,fearful,strong,male,Kids are talking by the door,3.5702291666666666,rain
03-01-06-02-01-01-23__wind.wav,fearful,strong,male,Kids are talking by the door,3.5702291666666666,wind
03-01-06-02-01-01-23__indoor.wav,fearful,strong,male,Kids are talking by the door,3.5702291666666666,indoor
03-01-06-01-02-01-23__wind.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,wind
03-01-06-01-02-01-23__indoor.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,indoor
03-01-06-01-02-01-23__traffic.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,traffic
03-01-06-01-02-01-23__keyboard.wav,fearful,normal,male,Dogs are sitting by the door,3.136458333333333,keyboard
03-01-06-02-02-01-17__traffic.wav,fearful,strong,male,Dogs are sitting by the door,3.670333333333333,traffic
03-01-06-02-02-01-17__indoor.wav,fearful,strong,male,Dogs are sitting by the door,3.670333333333333,indoor
03-01-06-02-02-01-17__keyboard.wav,fearful,strong,male,Dogs are sitting by the door,3.670333333333333,keyboard
03-01-06-02-02-01-17__rain.wav,fearful,strong,male,Dogs are sitting by the door,3.670333333333333,rain
03-01-06-02-02-01-03__indoor.wav,fearful,strong,male,Dogs are sitting by the door,3.3033125,indoor
03-01-06-02-02-01-03__rain.wav,fearful,strong,male,Dogs are sitting by the door,3.3033125,rain
03-01-06-02-02-01-03__crowd.wav,fearful,strong,male,Dogs are sitting by the door,3.3033125,crowd
03-01-06-02-02-01-03__keyboard.wav,fearful,strong,male,Dogs are sitting by the door,3.3033125,keyboard
03-01-06-01-01-01-03__wind.wav,fearful,normal,male,Kids are talking by the door,3.7370833333333335,wind
03-01-06-01-01-01-03__rain.wav,fearful,normal,male,Kids are talking by the door,3.7370833333333335,rain
03-01-06-01-01-01-03__traffic.wav,fearful,normal,male,Kids are talking by the door,3.7370833333333335,traffic
03-01-06-01-01-01-03__crowd.wav,fearful,normal,male,Kids are talking by the door,3.7370833333333335,crowd
03-01-06-01-01-01-17__crowd.wav,fearful,normal,male,Kids are talking by the door,3.470125,crowd
03-01-06-01-01-01-17__traffic.wav,fearful,normal,male,Kids are talking by the door,3.470125,traffic
03-01-06-01-01-01-17__wind.wav,fearful,normal,male,Kids are talking by the door,3.470125,wind
03-01-06-01-01-01-17__keyboard.wav,fearful,normal,male,Kids are talking by the door,3.470125,keyboard
03-01-06-01-01-01-01__traffic.wav,fearful,normal,male,Kids are talking by the door,3.670333333333333,traffic
03-01-06-01-01-01-01__crowd.wav,fearful,normal,male,Kids are talking by the door,3.670333333333333,crowd
03-01-06-01-01-01-01__keyboard.wav,fearful,normal,male,Kids are talking by the door,3.670333333333333,keyboard
03-01-06-01-01-01-01__rain.wav,fearful,normal,male,Kids are talking by the door,3.670333333333333,rain
03-01-06-01-01-01-15__traffic.wav,fearful,normal,male,Kids are talking by the door,3.3032916666666665,traffic
03-01-06-01-01-01-15__rain.wav,fearful,normal,male,Kids are talking by the door,3.3032916666666665,rain
03-01-06-01-01-01-15__keyboard.wav,fearful,normal,male,Kids are talking by the door,3.3032916666666665,keyboard
03-01-06-01-01-01-15__indoor.wav,fearful,normal,male,Kids are talking by the door,3.3032916666666665,indoor
03-01-06-02-02-01-15__rain.wav,fearful,strong,male,Dogs are sitting by the door,3.3700208333333332,rain
03-01-06-02-02-01-15__crowd.wav,fearful,strong,male,Dogs are sitting by the door,3.3700208333333332,crowd
03-01-06-02-02-01-15__traffic.wav,fearful,strong,male,Dogs are sitting by the door,3.3700208333333332,traffic
03-01-06-02-02-01-15__wind.wav,fearful,strong,male,Dogs are sitting by the door,3.3700208333333332,wind
03-01-06-02-02-01-01__rain.wav,fearful,strong,male,Dogs are sitting by the door,3.970625,rain
03-01-06-02-02-01-01__indoor.wav,fearful,strong,male,Dogs are sitting by the door,3.970625,indoor
03-01-06-02-02-01-01__crowd.wav,fearful,strong,male,Dogs are sitting by the door,3.970625,crowd
03-01-06-02-02-01-01__keyboard.wav,fearful,strong,male,Dogs are sitting by the door,3.970625,keyboard
03-01-06-01-02-01-21__rain.wav,fearful,normal,male,Dogs are sitting by the door,3.970625,rain
03-01-06-01-02-01-21__wind.wav,fearful,normal,male,Dogs are sitting by the door,3.970625,wind
03-01-06-01-02-01-21__traffic.wav,fearful,normal,male,Dogs are sitting by the door,3.970625,traffic
03-01-06-01-02-01-21__crowd.wav,fearful,normal,male,Dogs are sitting by the door,3.970625,crowd
03-01-06-01-02-01-09__wind.wav,fearful,normal,male,Dogs are sitting by the door,3.1364791666666667,wind
03-01-06-01-02-01-09__keyboard.wav,fearful,normal,male,Dogs are sitting by the door,3.1364791666666667,keyboard
03-01-06-01-02-01-09__traffic.wav,fearful,normal,male,Dogs are sitting by the door,3.1364791666666667,traffic
03-01-06-01-02-01-09__rain.wav,fearful,normal,male,Dogs are sitting by the door,3.1364791666666667,rain
03-01-06-02-01-01-09__keyboard.wav,fearful,strong,male,Kids are talking by the door,3.2365625,keyboard
03-01-06-02-01-01-09__indoor.wav,fearful,strong,male,Kids are talking by the door,3.2365625,indoor
03-01-06-02-01-01-09__wind.wav,fearful,strong,male,Kids are talking by the door,3.2365625,wind
03-01-06-02-01-01-09__rain.wav,fearful,strong,male,Kids are talking by the door,3.2365625,rain
03-01-06-02-01-01-21__rain.wav,fearful,strong,male,Kids are talking by the door,3.970625,rain
03-01-06-02-01-01-21__keyboard.wav,fearful,strong,male,Kids are talking by the door,3.970625,keyboard
03-01-06-02-01-01-21__crowd.wav,fearful,strong,male,Kids are talking by the door,3.970625,crowd
03-01-06-02-01-01-21__traffic.wav,fearful,strong,male,Kids are talking by the door,3.970625,traffic
03-01-03-01-02-01-05__keyboard.wav,happy,normal,male,Dogs are sitting by the door,3.3700208333333332,keyboard
03-01-03-01-02-01-05__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.3700208333333332,indoor
03-01-03-01-02-01-05__wind.wav,happy,normal,male,Dogs are sitting by the door,3.3700208333333332,wind
03-01-03-01-02-01-05__crowd.wav,happy,normal,male,Dogs are sitting by the door,3.3700208333333332,crowd
03-01-03-01-02-01-11__wind.wav,happy,normal,male,Dogs are sitting by the door,3.1698333333333335,wind
03-01-03-01-02-01-11__keyboard.wav,happy,normal,male,Dogs are sitting by the door,3.1698333333333335,keyboard
03-01-03-01-02-01-11__rain.wav,happy,normal,male,Dogs are sitting by the door,3.1698333333333335,rain
03-01-03-01-02-01-11__indoor.wav,happy,normal,male,Dogs are sitting by the door,3.1698333333333335,indoor
03-01-04-01-02-01-01__traffic.wav,sad,normal,male,Dogs are sitting by the door,3.5035,traffic
03-01-04-01-02-01-01__crowd.wav,sad,normal,male,Dogs are sitting by the door,3.5035,crowd
03-01-04-01-02-01-01__wind.wav,sad,normal,male,Dogs are sitting by the door,3.5035,wind
03-01-04-01-02-01-01__indoor.wav,sad,normal,male,Dogs are sitting by the door,3.5035,indoor
03-01-04-01-02-01-15__keyboard.wav,sad,normal,male,Dogs are sitting by the door,3.3033125,keyboard
03-01-04-01-02-01-15__traffic.wav,sad,normal,male,Dogs are sitting by the door,3.3033125,traffic
03-01-04-01-02-01-15__rain.wav,sad,normal,male,Dogs are sitting by the door,3.3033125,rain
03-01-04-01-02-01-15__crowd.wav,sad,normal,male,Dogs are sitting by the door,3.3033125,crowd
03-01-04-02-01-01-15__indoor.wav,sad,strong,male,Kids are talking by the door,3.2699166666666666,indoor
03-01-04-02-01-01-15__crowd.wav,sad,strong,male,Kids are talking by the door,3.2699166666666666,crowd
03-01-04-02-01-01-15__rain.wav,sad,strong,male,Kids are talking by the door,3.2699166666666666,rain
03-01-04-02-01-01-15__keyboard.wav,sad,strong,male,Kids are talking by the door,3.2699166666666666,keyboard
03-01-04-02-01-01-01__indoor.wav,sad,strong,male,Kids are talking by the door,3.8037916666666662,indoor
03-01-04-02-01-01-01__rain.wav,sad,strong,male,Kids are talking by the door,3.8037916666666662,rain
03-01-04-02-01-01-01__traffic.wav,sad,strong,male,Kids are talking by the door,3.8037916666666662,traffic
03-01-04-02-01-01-01__crowd.wav,sad,strong,male,Kids are talking by the door,3.8037916666666662,crowd
03-01-03-02-01-01-11__keyboard.wav,happy,strong,male,Kids are talking by the door,4.037375,keyboard
03-01-03-02-01-01-11__traffic.wav,happy,strong,male,Kids are talking by the door,4.037375,traffic
03-01-03-02-01-01-11__crowd.wav,happy,strong,male,Kids are talking by the door,4.037375,crowd
03-01-03-02-01-01-11__wind.wav,happy,strong,male,Kids are talking by the door,4.037375,wind
03-01-03-02-01-01-05__wind.wav,happy,strong,male,Kids are talking by the door,4.137479166666667,wind
03-01-03-02-01-01-05__rain.wav,happy,strong,male,Kids are talking by the door,4.137479166666667,rain
03-01-03-02-01-01-05__keyboard.wav,happy,strong,male,Kids are talking by the door,4.137479166666667,keyboard
03-01-03-02-01-01-05__indoor.wav,happy,strong,male,Kids are talking by the door,4.137479166666667,indoor
03-01-04-01-01-01-09__wind.wav,sad,normal,male,Kids are talking by the door,3.2699375,wind
03-01-04-01-01-01-09__keyboard.wav,sad,normal,male,Kids are talking by the door,3.2699375,keyboard
03-01-04-01-01-01-09__indoor.wav,sad,normal,male,Kids are talking by the door,3.2699375,indoor
03-01-04-01-01-01-09__traffic.wav,sad,normal,male,Kids are talking by the door,3.2699375,traffic
03-01-03-01-01-01-19__crowd.wav,happy,normal,male,Kids are talking by the door,3.6369583333333337,crowd
03-01-03-01-01-01-19__keyboard.wav,happy,normal,male,Kids are talking by the door,3.6369583333333337,keyboard
03-01-03-01-01-01-19__rain.wav,happy,normal,male,Kids are talking by the door,3.6369583333333337,rain
03-01-03-01-01-01-19__traffic.wav,happy,normal,male,Kids are talking by the door,3.6369583333333337,traffic
03-01-04-01-01-01-21__crowd.wav,sad,normal,male,Kids are talking by the door,4.304291666666667,crowd
03-01-04-01-01-01-21__wind.wav,sad,normal,male,Kids are talking by the door,4.304291666666667,wind
03-01-04-01-01-01-21__indoor.wav,sad,normal,male,Kids are talking by the door,4.304291666666667,indoor
03-01-04-01-01-01-21__keyboard.wav,sad,normal,male,Kids are talking by the door,4.304291666666667,keyboard
03-01-04-02-02-01-21__crowd.wav,sad,strong,male,Dogs are sitting by the door,4.2709375,crowd
03-01-04-02-02-01-21__traffic.wav,sad,strong,male,Dogs are sitting by the door,4.2709375,traffic
03-01-04-02-02-01-21__keyboard.wav,sad,strong,male,Dogs are sitting by the door,4.2709375,keyboard
03-01-04-02-02-01-21__rain.wav,sad,strong,male,Dogs are sitting by the door,4.2709375,rain
03-01-03-02-02-01-19__rain.wav,happy,strong,male,Dogs are sitting by the door,4.404395833333333,rain
03-01-03-02-02-01-19__keyboard.wav,happy,strong,male,Dogs are sitting by the door,4.404395833333333,keyboard
03-01-03-02-02-01-19__wind.wav,happy,strong,male,Dogs are sitting by the door,4.404395833333333,wind
03-01-03-02-02-01-19__crowd.wav,happy,strong,male,Dogs are sitting by the door,4.404395833333333,crowd
03-01-04-02-02-01-09__traffic.wav,sad,strong,male,Dogs are sitting by the door,3.636979166666667,traffic
03-01-04-02-02-01-09__crowd.wav,sad,strong,male,Dogs are sitting by the door,3.636979166666667,crowd
03-01-04-02-02-01-09__indoor.wav,sad,strong,male,Dogs are sitting by the door,3.636979166666667,indoor
03-01-04-02-02-01-09__keyboard.wav,sad,strong,male,Dogs are sitting by the door,3.636979166666667,keyboard
03-01-04-02-02-01-08__indoor.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,indoor
03-01-04-02-02-01-08__traffic.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,traffic
03-01-04-02-02-01-08__crowd.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,crowd
03-01-04-02-02-01-08__rain.wav,sad,strong,female,Dogs are sitting by the door,3.670333333333333,rain
03-01-03-02-02-01-24__traffic.wav,happy,strong,female,Dogs are sitting by the door,3.8705416666666665,traffic
03-01-03-02-02-01-24__rain.wav,happy,strong,female,Dogs are sitting by the door,3.8705416666666665,rain
03-01-03-02-02-01-24__indoor.wav,happy,strong,female,Dogs are sitting by the door,3.8705416666666665,indoor
03-01-03-02-02-01-24__crowd.wav,happy,strong,female,Dogs are sitting by the door,3.8705416666666665,crowd
03-01-03-02-02-01-18__indoor.wav,happy,strong,female,Dogs are sitting by the door,3.7704375,indoor
03-01-03-02-02-01-18__keyboard.wav,happy,strong,female,Dogs are sitting by the door,3.7704375,keyboard
03-01-03-02-02-01-18__crowd.wav,happy,strong,female,Dogs are sitting by the door,3.7704375,crowd
03-01-03-02-02-01-18__wind.wav,happy,strong,female,Dogs are sitting by the door,3.7704375,wind
03-01-04-02-02-01-20__indoor.wav,sad,strong,female,Dogs are sitting by the door,3.8038125,indoor
03-01-04-02-02-01-20__rain.wav,sad,strong,female,Dogs are sitting by the door,3.8038125,rain
03-01-04-02-02-01-20__traffic.wav,sad,strong,female,Dogs are sitting by the door,3.8038125,traffic
03-01-04-02-02-01-20__crowd.wav,sad,strong,female,Dogs are sitting by the door,3.8038125,crowd
03-01-04-01-01-01-20__rain.wav,sad,normal,female,Kids are talking by the door,3.603583333333334,rain
03-01-04-01-01-01-20__traffic.wav,sad,normal,female,Kids are talking by the door,3.603583333333334,traffic
03-01-04-01-01-01-20__indoor.wav,sad,normal,female,Kids are talking by the door,3.603583333333334,indoor
03-01-04-01-01-01-20__keyboard.wav,sad,normal,female,Kids are talking by the door,3.603583333333334,keyboard
03-01-03-01-01-01-18__crowd.wav,happy,normal,female,Kids are talking by the door,3.403395833333333,crowd
03-01-03-01-01-01-18__traffic.wav,happy,normal,female,Kids are talking by the door,3.403395833333333,traffic
03-01-03-01-01-01-18__wind.wav,happy,normal,female,Kids are talking by the door,3.403395833333333,wind
03-01-03-01-01-01-18__indoor.wav,happy,normal,female,Kids are talking by the door,3.403395833333333,indoor
03-01-03-01-01-01-24__keyboard.wav,happy,normal,female,Kids are talking by the door,3.6036041666666665,keyboard
03-01-03-01-01-01-24__traffic.wav,happy,normal,female,Kids are talking by the door,3.6036041666666665,traffic
03-01-03-01-01-01-24__crowd.wav,happy,normal,female,Kids are talking by the door,3.6036041666666665,crowd
03-01-03-01-01-01-24__indoor.wav,happy,normal,female,Kids are talking by the door,3.6036041666666665,indoor
03-01-04-01-01-01-08__rain.wav,sad,normal,female,Kids are talking by the door,4.204208333333334,rain
03-01-04-01-01-01-08__wind.wav,sad,normal,female,Kids are talking by the door,4.204208333333334,wind
03-01-04-01-01-01-08__crowd.wav,sad,normal,female,Kids are talking by the door,4.204208333333334,crowd
03-01-04-01-01-01-08__indoor.wav,sad,normal,female,Kids are talking by the door,4.204208333333334,indoor
03-01-03-02-01-01-04__keyboard.wav,happy,strong,female,Kids are talking by the door,3.8705416666666665,keyboard
03-01-03-02-01-01-04__crowd.wav,happy,strong,female,Kids are talking by the door,3.8705416666666665,crowd
03-01-03-02-01-01-04__wind.wav,happy,strong,female,Kids are talking by the door,3.8705416666666665,wind
03-01-03-02-01-01-04__indoor.wav,happy,strong,female,Kids are talking by the door,3.8705416666666665,indoor
03-01-03-02-01-01-10__traffic.wav,happy,strong,female,Kids are talking by the door,3.8371666666666666,traffic
03-01-03-02-01-01-10__rain.wav,happy,strong,female,Kids are talking by the door,3.8371666666666666,rain
03-01-03-02-01-01-10__wind.wav,happy,strong,female,Kids are talking by the door,3.8371666666666666,wind
03-01-03-02-01-01-10__keyboard.wav,happy,strong,female,Kids are talking by the door,3.8371666666666666,keyboard
03-01-04-02-01-01-14__rain.wav,sad,strong,female,Kids are talking by the door,3.8705208333333334,rain
03-01-04-02-01-01-14__crowd.wav,sad,strong,female,Kids are talking by the door,3.8705208333333334,crowd
